path,title,words,sha256
04-komponenty-domenowe/lineage-graph.md,LineageGraph,247,9cb273aff107f645108eaa9b57f398ae38eb6023d69e81a3fe883e812c113860
04-komponenty-domenowe/morning-brief.md,MorningBrief,247,9429a9b2530333d6a9fa89b34b2d9c9e700e320dc765337150842f345d8f654c
04-komponenty-domenowe/pairing-flow.md,PairingFlow,247,68b9a0fb14ce19c0920ae0497660079c8005cbc4b3b374410c3f238cbb975f9d
04-komponenty-domenowe/plan-performance.md,PlanPerformance,248,ff9338e0d0d7e3fab084707d4484b0dac467555650633ef4e65e45e1c74ecca5
04-komponenty-domenowe/recommendation-card.md,RecommendationCard,246,c41b596561b4500bed4f1000aa37ad667c902a2fa43f1ad5c4527839f9cf58d0
04-komponenty-domenowe/reconciliation-panel.md,ReconciliationPanel,246,0a85ac12dd7bb581445070c9ba73be1a7423c727b6124645b6bb0ced192ead6d
04-komponenty-domenowe/result-drivers.md,ResultDrivers,247,1797a5ad7c1e9026da0ea73c7071ee7249c479d5b7ed4bb2ccf4839ad0f8446f
04-komponenty-domenowe/sales-funnel.md,SalesFunnel,247,875011499754169842899ff814966752db283372d23f43dd77704311c45dfecd
04-komponenty-domenowe/sales-sources.md,SalesSources,247,e385424bf2815f444648f7227e1a8b2c7fcdabaaf6a6640500a28858ea040e91
04-komponenty-domenowe/sync-timeline.md,SyncTimeline,247,695964cda64adf68337c1b8bf36d66dd82e6d2b30b2f9855cd21a974c8a99249
05-wykresy-i-wizualizacje/15-01-chartframe.md,ChartFrame,505,af69f5491c5ecc6ff2c131fc698fe5fc7c78042ae5d849b6d2b15e1b0403febb
05-wykresy-i-wizualizacje/15-02-metriccard.md,MetricCard,497,499d00dd2b2219576be21cb0faeb321e5e820225f7986fd882601d9765f338b7
05-wykresy-i-wizualizacje/15-03-trendy.md,Trendy,467,f45093f50b418c60d5798935144df4db998776c27fafd9e06120a483e7543595
05-wykresy-i-wizualizacje/15-04-porownania.md,Porównania,463,4c9d0b82f699cdca82e91e459d78a45bde952afce7f9ebb1774254b35f39b9f3
05-wykresy-i-wizualizacje/15-05-struktura-i-udzial.md,Struktura i udział,457,91fc5b6a79a6276422cf65d1c607d99c51a1f0039a8a480a1e8d51edca8a24de
05-wykresy-i-wizualizacje/15-06-zaleznosci-i-korelacje.md,Zależności i korelacje,463,778830e177d1728669fa845ac47c19884f471fc1215b6b995bf35ca6818417d4
05-wykresy-i-wizualizacje/15-07-prognoza-i-ai.md,Prognoza i AI,465,f1373108e50ba93685aca7455f6549f2a34cfa13fbb431693d07150f73350830
05-wykresy-i-wizualizacje/15-08-stany-danych.md,Stany danych,605,946397d6596f33eebc706e65ab4f40b91c49a6d836a5cc0b64ef3c6d57592c3b
05-wykresy-i-wizualizacje/15-09-interakcje-i-filtry.md,Interakcje i filtry,407,ebef85a2a81149d6f97471e6ab60c4937e80c9c84bbc5747d03486fd76b6e528
05-wykresy-i-wizualizacje/15-10-responsywnosc-i-dostepnosc.md,Responsywność i dostępność,407,7aed43be00e21345d8f1ba7ffdca54636bed4e4c38b80ff6c69b2cb84aa8a5d9
05-wykresy-i-wizualizacje/komponenty/chartframe.md,ChartFrame,432,262bcd5f11d0de855584f823becddd1c05637954b30344efa68d7250c9486a9b
05-wykresy-i-wizualizacje/komponenty/comparisonchart.md,ComparisonChart,334,e5cf58161a55a7db49527fc3d3045e3461fcb20b6e1d12699524b76838cca8f3
05-wykresy-i-wizualizacje/komponenty/correlationchart.md,CorrelationChart,291,19147b5abfabdaaa05572ce4865e9142429d5238948ecb3139f010194030f5b0
05-wykresy-i-wizualizacje/komponenty/forecastchart.md,ForecastChart,304,beaf832911645ea8f1baac1ab65c1a710567c54d2340573f1de3b5cc586b0084
05-wykresy-i-wizualizacje/komponenty/funnelchart.md,FunnelChart,276,876ff835489c27dfddd2313e7546dcc663a4ed8267f17b96984887694a961c21
05-wykresy-i-wizualizacje/komponenty/metriccard.md,MetricCard,427,8b503b330a234f1041e75cd388051958c6880dbd1b6a6d86055e8fcee855683e
05-wykresy-i-wizualizacje/komponenty/sharechart.md,ShareChart,329,013a02c09d55cabc9922504c43485b762b4427996368850cf3a4615797d65b0b
05-wykresy-i-wizualizacje/komponenty/trendchart.md,TrendChart,426,850f87f478716f715dadf79d29a8ff246ef45cf4399e9cd36af328f8f05e6a60
05-wykresy-i-wizualizacje/komponenty/waterfallchart.md,WaterfallChart,268,c7874a0e96a1c25b16625583c178705561ec122f413c37c4e327cc67fd0421e2
06-powloka-produktu-i-nawigacja/20-01-appshell.md,AppShell,573,151b1218861330a0146fb0fb9ac631d3527d30c4793d15592d5ec1fb0b82d65c
06-powloka-produktu-i-nawigacja/20-02-topbar-publiczny.md,Topbar publiczny,567,30759fde61649656934e9fef8d743424a989ac333dad3f7eae03c27d47a085bd
06-powloka-produktu-i-nawigacja/20-03-topbar-zalogowany.md,Topbar zalogowany,568,9eaf73678db13744f0b2ff23c2f6aecba9deca5f608b6e802f33a2405e88f7b1
06-powloka-produktu-i-nawigacja/20-04-sidebar.md,Sidebar,576,93e91b2d24f4c978908b3e6b450ee84fc37493dac78e0d69e8610596a6ac4fac
06-powloka-produktu-i-nawigacja/20-05-sidebar-warianty.md,Sidebar — warianty,570,5460858270269e2abe3c4da01b11542fcb480466155012f319cf741391965334
06-powloka-produktu-i-nawigacja/20-06-workspace-switcher.md,Workspace switcher,564,f0e464c78aa6abfa0fa229042f4a1cb2702f60fb61a0b444d2662b4827615885
06-powloka-produktu-i-nawigacja/20-07-global-search-i-command-palette.md,Global search i Command Palette,589,bab7e0a911bcdbb7686a67ac520459b8b6fc2fe7efb86926cf02481a051d2201
06-powloka-produktu-i-nawigacja/20-08-powiadomienia.md,Powiadomienia,562,567701c4b2ba92276186caa0e4c27181c88da576cab1ba0ac67a7c5f840510cf
06-powloka-produktu-i-nawigacja/20-09-centrum-operacji-w-tle.md,Centrum operacji w tle,568,d859c83292e60de75bbdd32575b3214bc04c7a7b727ef010c53091e777ecefe3
06-powloka-produktu-i-nawigacja/20-10-overlayroot-i-system-warstw.md,OverlayRoot i system warstw,574,71c3adca1d2d8799b70399352001458fb254a7652c35965e98e79ab0e3bd7124
06-powloka-produktu-i-nawigacja/20-11-powloka-mobilna.md,Powłoka mobilna,609,ebc1386013dfd8783ae01853c6e20407476a5d949c90d32c247383fbb49a542f
07-centrum-dowodzenia/30-01-widok-glowny.md,Widok główny,695,199a157fe246f4db9b92645246d6d1977899ab8b7a712ad09d2f9cabdc8906ac
07-centrum-dowodzenia/30-02-kolejka-uwagi.md,Kolejka uwagi,686,0ad1d795e262202d0816e898f2cc65c8e67e8ecd3e305f1b5e87307d8165f997
07-centrum-dowodzenia/30-03-kpi.md,KPI,673,909b1a5b184feca3130bdb24aefb7b832d86a956d5da0fce06047e4db187b6f3
07-centrum-dowodzenia/30-04-plan-vs-wynik.md,Plan vs wynik,676,aa859e6900bef682d627a064259b544ca67162552d09a7c56eb53114002e5f2e
07-centrum-dowodzenia/30-05-drivery-wyniku.md,Drivery wyniku,644,0cab34e64e2a2229ed3f910e686028768a423799634efd3e91f21ed73c18ed69
07-centrum-dowodzenia/30-06-zrodla-sprzedazy.md,Źródła sprzedaży,632,0428d0640664739b9923babd52250b6f1ec9da55b2a868943b0d96d116fb220f
07-centrum-dowodzenia/30-07-ruch.md,Ruch,667,0a1529e573da7c0759b7c899d127dbbdf926c5b18372903c8ba62b7fe049496f
07-centrum-dowodzenia/30-08-produkty.md,Produkty,616,30871f8232925f8a9b5bf4b4b8cc25e2ebe0db6420c92bdcc927350cd891697e
07-centrum-dowodzenia/30-09-klienci.md,Klienci,625,25832475551d03f2e757380fd43a24645d5eb24dee0947e499a28b3decb9f822
07-centrum-dowodzenia/30-10-lejek.md,Lejek,670,a7d2a26cdd0f008380bad95df25039277f1da77fe8a212f62e7ea60c4977515a
07-centrum-dowodzenia/30-11-rekomendacje-ai-skrot.md,Rekomendacje AI — skrót,656,d416f91cf05b83e6ec85d8f80c3b5188e0aef5e65702de4995790ab882ea57fa
07-centrum-dowodzenia/30-12-sygnaly-sprzedazowe.md,Sygnały sprzedażowe,618,eee91e7184a11ad816164ab701878193bcc551d51b5673f1ff229161aed55ee2
07-centrum-dowodzenia/30-13-waterfall.md,Waterfall,664,4874fa706d13d11c857d0ce021089c4280775fe343d64c7ec1305dbc0bc4ebb6
07-centrum-dowodzenia/30-14-warianty-centrum-dowodzenia.md,Warianty Centrum Dowodzenia,588,dc850cecab9abbd2c372d8b508de1baf0054f95547616ce1656fca4d0b880ad9
08-kampanie-platne/31-01-przeglad.md,Przegląd,640,2567c02ccd8832b7fa136058f6f298967e987cb06bebbdf5cb2214f61a10b62c
08-kampanie-platne/31-02-lista-kampanii.md,Lista kampanii,672,d7c420af264373fd64cc8d55a71b848b2e8bf38289b6c2f61210cea9b19ec554
08-kampanie-platne/31-03-szczegoly-kampanii.md,Szczegóły kampanii,625,5227ea2e7f19417eed60ed0dd12a5b18c965a35eb0dabc43d27e1ea1740244fd
08-kampanie-platne/31-04-atrybucja-i-sprzedaz.md,Atrybucja i sprzedaż,646,b23066d25bc60090b597b380bd6a0433d0ce44199f1e8e21c411e117f3daee29
08-kampanie-platne/31-05-budzet.md,Budżet,639,009719397a7ffa78a721ad89cd7c965e809191e63621e1bbbe862d884ed29305
08-kampanie-platne/31-06-diagnostyka.md,Diagnostyka,616,08dd469f1a0769b62c9c99a222fd63b085dffa748f0ced6774f95b72456f4984
08-kampanie-platne/31-07-rekomendacje-kontekst-domenowy.md,Rekomendacje — kontekst domenowy,665,134be40c5c0b123967f997ec7b4c06d59d14099777abe24b16ef403accc7280d
08-kampanie-platne/31-08-warianty-kampanii.md,Warianty kampanii,550,e036ad38a51250bf49feef071bfc2d3003bc0e2fff18d9ca5889d889990466f5
09-zamowienia/32-01-przeglad.md,Przegląd,651,19273a928497f590a4d00999b18d6c932935f33fff3ac5aa63a02f6410c2b009
09-zamowienia/32-02-lista.md,Lista,636,e7adc686abaca6b81c8ef6b5e6b5284b18dcc994bdbb0c38acda3716156e3d0a
09-zamowienia/32-03-szczegoly.md,Szczegóły,583,77139dced63355060fd8965f421f96856160a530d454a85f465cd3e68bfe5751
09-zamowienia/32-04-os-zdarzen.md,Oś zdarzeń,626,0c3508aa7063e8088674466c8cfd155dd016bbc6b96e055f2db28e37121ea638
09-zamowienia/32-05-porownanie-zrodel.md,Porównanie źródeł,602,759b9fdd3e1f96070650dca4e9d2818b6caa81c7604cf5f1ac43ce05f07125b5
09-zamowienia/32-06-rekoncyliacja-skrot.md,Rekoncyliacja — skrót,602,b15e4400d46f38b657fdbd188bf41a867ff9988030da8a5b34e9bb4dbc55914d
09-zamowienia/32-07-eksport.md,Eksport,600,5148ec2ba73cfb07e6e68b76dfd1b614aeffa93260af854e1e4b7f65790bd55f
09-zamowienia/32-08-warianty-zamowien.md,Warianty zamówień,538,22d7f74ae6a83e39bbc9f0ecb9e7b7c93d78bfb97ddcbb11013315ab61f26601
10-produkty/33-01-przeglad.md,Przegląd,640,ae936104e6c0f7ae0a2bca6f6de4ba14a9f813a6800da9b8bba3cbffdbc69edf
10-produkty/33-02-katalog.md,Katalog,664,5a96d48dc647e379d0afb0f762052d4d296d028ff6a7d49ed5df7ba784b6d589
10-produkty/33-03-szczegoly.md,Szczegóły,605,e37efe9870da7d2a70e6a484b3154ff7625cb2993910617792d1567bad285066
10-produkty/33-04-mapowanie.md,Mapowanie,625,4c1cd68c91336eaf65662211c5dce6554cd0e87da3b986c725cbf9a8f6e3c14a
10-produkty/33-05-oferty.md,Oferty,601,1e7df5b62664bce0440c0ecef76c7b5bb68f187f8aa47953579056a7e1750b04
10-produkty/33-06-wydajnosc.md,Wydajność,652,abbd95a30ca4f8c984747af0c3a68a988ce0327433fcfa2ccdba4343f9c50f36
10-produkty/33-07-kolejka-brakow.md,Kolejka braków,671,b3254deb547db8992607240ddcffb1076237ae5ffaa2c785ad382a49c9b2c57a
10-produkty/33-08-analiza-wplywu.md,Analiza wpływu,666,341017733d04805c36e94807c990a8a76f335e4c622a8866a50af3ebd93e38bc
10-produkty/33-09-warianty-produktow.md,Warianty produktów,550,5d43e415cd332f3ebc7b6fd0d418600000729af96fd66c4a215f6047afe48651
11-klienci/34-01-przeglad.md,Przegląd,627,f83ed7ad12c02d7fadc4c3e66e27223b08a3d28aca7029acef545d22194aedb8
11-klienci/34-02-segmenty.md,Segmenty,662,56534a8aa4202c475b0754b806118ae5e235856a6613e6b6766d11790f8b999a
11-klienci/34-03-kohorty.md,Kohorty,629,711a3371b0b3b5a508608d36feb0dc9f479000584b61d467958c46a560247a45
11-klienci/34-04-szczegoly-pseudonimizowane.md,Szczegóły pseudonimizowane,585,58553670775f648bc06937d87cf7aaa65e43c6ab650baf9f1c6d5552a76a91c4
11-klienci/34-05-konflikty-tozsamosci.md,Konflikty tożsamości,602,0e013bcdb43d6c505330f382892820831e0db43aaaac8d012b63f5508721fa50
11-klienci/34-06-prywatnosc.md,Prywatność,636,9092c82d0079b197601de00cba93b23abf4d2402fcc0be9b29aced58fc29d088
11-klienci/34-07-analiza-wplywu.md,Analiza wpływu,647,c02aaa2b1cf61cfaad27c3263e1090169a304caf6c695e79ac536ec4c0c9c269
11-klienci/34-08-warianty-klientow.md,Warianty klientów,538,a785a5ae8789394da2b3a67fb4313dc71c56afb5e5fe00f12a0703077e801d96
12-ruch-i-lejek/35-01-przeglad-ruchu.md,Przegląd ruchu,666,f97829cb52ca686b7982cef84ab98358a50bb811466f934485390bc64678a705
12-ruch-i-lejek/35-02-kanaly.md,Kanały,628,f4cce122c9ab2066fcd2b1473db51b85c5fad3662abebdb42469526be0949deb
12-ruch-i-lejek/35-03-lejek-widok.md,Lejek — widok,650,825547e891a3e82f540f74703858d1b0e352ca0fe68fb5154a7af2bbb9bba324
12-ruch-i-lejek/35-04-lejek-szczegoly-kroku.md,Lejek — szczegóły kroku,665,847cd4bc19dc1e3de01f52bf9a59b8c1db353a31e1086d3e8b78edc01d9d8359
12-ruch-i-lejek/35-05-definicje-lejka.md,Definicje lejka,669,52a03c529c41a4bf786c25a41e77772808c12abf54b2befd140886736db8accb
12-ruch-i-lejek/35-06-ga4-vs-zamowienia.md,GA4 vs zamówienia,617,ff0c76248202a858c35612365310f6e7e447a383b0914fdfa681639224bf78b4
12-ruch-i-lejek/35-07-jakosc-zdarzen.md,Jakość zdarzeń,642,0a4179f75a281bda9b91b86dfc32f8cf3478ef7c6d4e1da0c15a2ee648cee4ce
12-ruch-i-lejek/35-08-strony-wejscia.md,Strony wejścia,624,c7d56cd4efd712a7e84ab33de3fea20df700c9373b5f1eabd536567036e53c9c
12-ruch-i-lejek/35-09-warianty-ruchu.md,Warianty ruchu,538,e264e99178cbef89ee91f266a4e25a004cbb19bb00925bb33179eed0908471fd
13-integracje-i-synchronizacja/40-01-katalog-integracji.md,Katalog integracji,665,24dc457f3cc58c472eb49af3fc4fbaabcb109b5735f311bfaeab720b2b73a7ef
13-integracje-i-synchronizacja/40-02-kreator-polaczenia.md,Kreator połączenia,631,7eb788a0d20619f15a8255ee66534997b4d8da375bb2f143a34098dab4b02679
13-integracje-i-synchronizacja/40-03-szczegoly-integracji.md,Szczegóły integracji,585,6109bdbf36134ad8d9168283a4eb202942fa7593cd2cac19fe3f13e1a9014196
13-integracje-i-synchronizacja/40-04-historia-synchronizacji.md,Historia synchronizacji,658,af0698b1beb0ccbd02e38f3cb945d96945d9a3be977b79a74a81af6fb551a30b
13-integracje-i-synchronizacja/40-05-przebieg-synchronizacji.md,Przebieg synchronizacji,608,6898d118958f4865ab2bf2a1ba280aae46f9cea0d86fbfe25d844d55f60581ec
13-integracje-i-synchronizacja/40-06-zakres-synchronizacji.md,Zakres synchronizacji,614,b2d76ce7073eec6f5ef7a18f45107bf0cc343e3a32f9b610fb1a281d83fd6881
13-integracje-i-synchronizacja/40-07-ponowne-polaczenie.md,Ponowne połączenie,626,de3965a362516dab5dc58b3c9932c01070686eb60be2dcd776045010266de274
13-integracje-i-synchronizacja/40-08-odlaczenie.md,Odłączenie,651,6445e14149b85945c61ed7970359781e84ef37b407e492b6638807e715fbf22f
13-integracje-i-synchronizacja/40-09-awaria-providera.md,Awaria providera,602,a83c9af8deeeda377ba5a2e61dc17345bf3f55cb2722ae2adbd6c3f88e823dbb
13-integracje-i-synchronizacja/40-10-warianty-integracji.md,Warianty integracji,538,4379a10d1b9eded36bc487c8504fe5cd56d6841d216d85174b4a826dcdc171dc
14-jakosc-danych-i-integralnosc/41-01-centrum-jakosci.md,Centrum jakości,624,4e7041bba0dd0cf654578d43ad7134cecfd62fd15b3be4f1fac230c48b1e5006
14-jakosc-danych-i-integralnosc/41-02-zbior-danych.md,Zbiór danych,619,ebc6a9f7c2962bb192426919ba6c279f770fb0a972ddca70b6c1f5f24f16f5ad
14-jakosc-danych-i-integralnosc/41-03-pochodzenie-danych.md,Pochodzenie danych,624,b945ef2e2bfc693aa30c6c9c51e2d0782332f05da9a4a77307889e1b27a59023
14-jakosc-danych-i-integralnosc/41-04-nakladanie-zrodel.md,Nakładanie źródeł,619,c468f522d31ceb9a38b449c375c8c8418ced94058707d410e48777c8b6ae56ea
14-jakosc-danych-i-integralnosc/41-05-nadrzednosc-zrodla.md,Nadrzędność źródła,640,02af3c9e0f706a6302cfafbb82048899345e6defe0ebc360e473e430935ad64f
14-jakosc-danych-i-integralnosc/41-06-konflikty.md,Konflikty,617,7b7a7613b8a5099ff83f33ccd2d669e9c0ee8c9822291bdc66bb13b1e4276de6
14-jakosc-danych-i-integralnosc/41-07-przeglad-reczny.md,Przegląd ręczny,646,080479653e0ed75fa05938a1e89facfca400cfe8a3c6bdc475c4bf05da3e93ec
14-jakosc-danych-i-integralnosc/41-08-ponowne-przetwarzanie.md,Ponowne przetwarzanie,643,af84070a8023db2877aedc745d194f7303a802492e7664694468e3f95b3f0123
14-jakosc-danych-i-integralnosc/41-09-rekoncyliacja.md,Rekoncyliacja,634,1d649ac9a2a209ac068f21e9e7839cf6230d31f98ee63187029dcd9336d1e30c
14-jakosc-danych-i-integralnosc/41-10-warianty-jakosci-danych.md,Warianty jakości danych,540,8739714436aab3ad7c71ea3ab0d8e1adf3910dc0da1681f25fd8594c76429e2b
15-papa-asystent-i-laboratorium-ai/50-01-panel-kontekstowy-papa.md,Panel kontekstowy Papa,639,781d45c3c61707aa8570d2006cd41a7a0d0248a892607b65eb409335f07160cf
15-papa-asystent-i-laboratorium-ai/50-02-assistantshell.md,AssistantShell,602,00a3c1f2be0ebae661c2b0bc7a1b63ef969643fc2f93ada9c775761adb5c6c67
15-papa-asystent-i-laboratorium-ai/50-03-tryby-pracy.md,Tryby pracy,562,30f4793e37608d008bb7d26ab024506b9662944697166ee28803a93833cf9113
15-papa-asystent-i-laboratorium-ai/50-04-context-basket.md,Context basket,649,9a5abc4b8aa72e0a4594a6a318d4a4ab48d7f4d88dfed6d1ae0d6ddd00b4dd45
15-papa-asystent-i-laboratorium-ai/50-05-odpowiedz-papa.md,Odpowiedź Papa,610,d5de0aa192647dd7fda2c105728f52a85146ea58aae2d7d360c0751d735b0b09
15-papa-asystent-i-laboratorium-ai/50-06-dowody.md,Dowody,634,db6210e129f01d8fb60c0785fb3594579f0304fa95a10009d18855bfa750737b
15-papa-asystent-i-laboratorium-ai/50-07-confidence.md,Confidence,536,6e56a88417f9a1c9969bb9b8a09da28bdfe6b315c83a138339487600eba8392b
15-papa-asystent-i-laboratorium-ai/50-08-laboratorium-ai.md,Laboratorium AI,691,f29534125352f2dfddb71e8eda7cacfd5c3382dc0b374ea9f55fa50b33188887
15-papa-asystent-i-laboratorium-ai/50-09-obserwacje.md,Obserwacje,667,eb1cb277c7016a785dd5a6ee98a8fcdfe089d3ba148e817a587869cd59275b79
15-papa-asystent-i-laboratorium-ai/50-10-rekomendacje-i-warianty.md,Rekomendacje i warianty,564,e6bec54c001c439b4b1b29904e5ed7d7287e6ec8818f63621d9c3681cffc3de8
15-papa-asystent-i-laboratorium-ai/50-11-propozycje-ai.md,Propozycje AI,610,021728b5e0d1bd23f99fa8d9151734cfcce59ca5725632985b2c974f05fc35fc
15-papa-asystent-i-laboratorium-ai/50-12-ai-action-approval.md,AI Action Approval,624,eaeebe88206a96642b334bb432e1ac8702e024f1edc03de86f78b83885d53d5a
15-papa-asystent-i-laboratorium-ai/50-13-ai-actions.md,AI Actions,632,2581cd764ac3c3505c78318c278ad427b60d21a619b73d159d89882d7b7d7c9f
15-papa-asystent-i-laboratorium-ai/50-14-zablokowane-dzialania-ai.md,Zablokowane działania AI,564,652d9c9e620112ed8af07c14ca12ada8ba561ac03e8929e291917c72eeb81dd5
15-papa-asystent-i-laboratorium-ai/50-15-historia-i-pamiec-papa.md,Historia i pamięć Papa,697,5cb6c83061b2a0cb7c4aeeb36110abb7430f2a9d7d10d8c4f0aba5e7dfdcf264
15-papa-asystent-i-laboratorium-ai/50-16-ustawienia-ai-i-governance.md,Ustawienia AI i Governance,614,6ee537f0270a53a518d7a21c96cd50dde03ca8a9af4dc4546ba1c01afd278a0c
15-papa-asystent-i-laboratorium-ai/50-17-warianty-papa.md,Warianty Papa,544,1406303f8fe56cb7f4f468720e8b6094028f9bf07f8e374f4ab5eb364d9626e1
16-ustawienia-zespol-bezpieczenstwo/60-01-organizacja.md,Organizacja,602,be933a34d9e0c68a2061b980a82b0cfc8defce6de28295f6b7d0f5e7eb2069a3
16-ustawienia-zespol-bezpieczenstwo/60-02-workspace.md,Workspace,662,6aac4712e4dec9c2ae4067b3c6f39f3a8dfc6e038494629e9864a6286e321d0b
16-ustawienia-zespol-bezpieczenstwo/60-03-czlonkostwa.md,Członkostwa,638,9c53a66bd5bfe85b06848aea9d90414fdc3557a86832dfd46be0d854961c2708
16-ustawienia-zespol-bezpieczenstwo/60-04-role-i-uprawnienia.md,Role i uprawnienia,618,95bd53cfc3800cd103ca9a06002514b4d79c4de305881a088bc9691a5730941b
16-ustawienia-zespol-bezpieczenstwo/60-05-bezpieczenstwo-konta.md,Bezpieczeństwo konta,604,e53c2c4a127bc2fe5179b55c885bf015db81255a00943c8383d63bc4a9d135fd
16-ustawienia-zespol-bezpieczenstwo/60-06-sesje.md,Sesje,638,07958da4cfc89b0020e4a916d8ee5abcc38a722e16400148ee4d2d5bbce228f5
16-ustawienia-zespol-bezpieczenstwo/60-07-audyt.md,Audyt,644,9c647072f27466dc309d3d49e5b2eb9ec1c8375921d2787e0a9456c851cdbd7d
16-ustawienia-zespol-bezpieczenstwo/60-08-prywatnosc.md,Prywatność,614,e85b99a89df698f1e2d875fbb7c9b975e1316c8950c18354e4e1eed200772882
16-ustawienia-zespol-bezpieczenstwo/60-09-dostep-wsparcia.md,Dostęp wsparcia,640,f92d430769e2bac08a8b9574e4ba30c0265976612ac053d34bc3b1a305bd4cdc
16-ustawienia-zespol-bezpieczenstwo/60-10-warianty-ustawien.md,Warianty ustawień,538,3c405e24b56bf7ba761569e18bb7632b222e19ffa862cf4c040bbed691f3db83
17-subskrypcja-i-platnosci/70-01-subskrypcja.md,Subskrypcja,704,9f43ead21bf3719dd9775f903789e0b91adfcf6432d018e9b8890fcb9c59df64
17-subskrypcja-i-platnosci/70-02-uzycie-i-limity.md,Użycie i limity,638,0f88f2e2017a018ff565acd71b9df229fc50ac918270cd9041edac025b7fdfa6
17-subskrypcja-i-platnosci/70-03-plany.md,Plany,728,8c3c70fac6b8b7efd173c4b0435f2304f8702a98f21caf63f29dca534a63dba8
17-subskrypcja-i-platnosci/70-04-faktury.md,Faktury,713,b8b42b776d7543951aa751a8ce950301057708d5f1969dd21679e5ac438efb0b
17-subskrypcja-i-platnosci/70-05-platnosci.md,Płatności,701,0e487ed445859ee3d550814f057ecc78c503c6f540844dd99d9429d2cbd0d767
17-subskrypcja-i-platnosci/70-06-zalegla-platnosc.md,Zaległa płatność,679,a911d8165f64ce2b3ce54f6a44e49f13778691c5b643848fc3fed484e0125d28
17-subskrypcja-i-platnosci/70-07-korekty.md,Korekty,677,bda59dfc7bb25087bee1a3ac29c796fe5089e1e3b7a4277d0df88492009b3ec5
17-subskrypcja-i-platnosci/70-08-zmiana-i-anulowanie.md,Zmiana i anulowanie,732,0d4aa6695cf56dd83df29a219f4fff7a6f215f801d56315163674408e2e8c544
17-subskrypcja-i-platnosci/70-09-pilot-do-abonamentu.md,Pilot do abonamentu,708,9ceb2611800a1ac2456e81e29b9ffa0b5be843db97b5a793c24c5b991fc49351
17-subskrypcja-i-platnosci/70-10-warianty-billingowe.md,Warianty billingowe,614,dbd9dc6635cab43783a5ccb6f75cc33848597961c47cf195f36b317cca9d3b35
17-subskrypcja-i-platnosci/70-11-kontrakt-subskrypcji-miesiecznej-rocznej.md,Kontrakt subskrypcji miesięcznej i rocznej,88,4078c370ab4fbf0bbdfe636ee0591892d53331373e71a5f46650c3a062873578
17-subskrypcja-i-platnosci/70-12-katalog-metod-platnosci.md,Katalog metod płatności MVP,118,fb27bfe42daf40df518476263fde2554bfb1ab7503544d28db0b882d1e4a6838
17-subskrypcja-i-platnosci/70-13-integracja-ksef.md,Integracja faktur z KSeF,91,c799b740e6f6559ca1ec832f6dfad794bb372c5091929a27c6c9682228aec2b8
17-subskrypcja-i-platnosci/70-14-adapter-providera-platnosci.md,Adapter providera płatności,79,408cfca71454687f3bab0318c7e28e6f34bdd5d5196536bd0e17d4f969c6cd8c
18-wsparcie-marketingowe-decyzje-dzialania/80-01-centrum-decyzji.md,Centrum decyzji,609,1912486a39fe6776ece0adee5a6788df5534a9bf7b4e555747cd6865134f2459
18-wsparcie-marketingowe-decyzje-dzialania/80-02-obserwacje.md,Obserwacje,634,80eaa146cf9ffc000e83606783609ef58866f9c3c729503c7fdec8128764b2b2
18-wsparcie-marketingowe-decyzje-dzialania/80-03-rekomendacje.md,Rekomendacje,639,d89712a649677d1979ea1d60a4426f8f26e3afa2b66d3e48e6e16380de8b500a
18-wsparcie-marketingowe-decyzje-dzialania/80-04-rejestr-decyzji.md,Rejestr decyzji,650,bf8c378538622d297a44d395fc685d747b13006b723104d7c8e14bf5b8780813
18-wsparcie-marketingowe-decyzje-dzialania/80-05-brief-dzialania.md,Brief działania,603,fb37a5decf72433ec88383e5af75bc15c28310fca818a74dc4feb94c84247eab
18-wsparcie-marketingowe-decyzje-dzialania/80-06-szczegoly-dzialania.md,Szczegóły działania,616,a730509abbd0cc89b605751691b94f9e552df4eb7be3d877c7f0799f2a65f001
18-wsparcie-marketingowe-decyzje-dzialania/80-07-pomiar.md,Pomiar,628,297f14135bda604d9877797eeb737d099acee3dc7ce25d096b3eca608194bd28
18-wsparcie-marketingowe-decyzje-dzialania/80-08-biblioteka-dzialan.md,Biblioteka działań,621,ebc2844ba623b9c012247e2f4d7e2899df286bc2e8e4edece54089d895c5b58b
18-wsparcie-marketingowe-decyzje-dzialania/80-09-powiazania-z-modulami-i-sprawami.md,Powiązania z modułami i sprawami,609,6d890c2e1aa9b2f777bdac99b6f476343afcfcf6ac0f72729e6a41e3100147a7
18-wsparcie-marketingowe-decyzje-dzialania/80-10-warianty-decyzji-i-dzialan.md,Warianty decyzji i działań,548,0cbf19f0fa1461de36f3a25457f9178832512930d727bf14996412d191608b4a
19-centrum-pomocy/85-01-strona-glowna-pomocy.md,Strona główna pomocy,623,c430b6895619bab8fd6dfc0b2e5aad391ebc4d9af724ae0cd8857ae8dd230e14
19-centrum-pomocy/85-02-procedury.md,Procedury,620,732e164b692b9c9870b345f37e7d8bc43f4dbbbe0cff9f1a2c612c29b78a50c1
19-centrum-pomocy/85-03-lista-wynikow.md,Lista wyników,645,49d50efe4897bebf44977d6aa677a93aa528ca5fa00e77151be0995fc8241271
